id,repo,entity_type,capability_bucket,connection_strength,n_msgs,n_unique_speakers,difficulty
appium_2018-02-26_pr_201,appium/python-client,pr,,3,49,5,
appium_2018-03-05_issue_8958,appium/appium,issue,,3,34,2,
appium_2018-03-06_issue_10309,appium/appium,issue,,3,16,4,
appium_2018-04-05_issue_10413,appium/appium,issue,,3,10,3,
appium_2018-04-27_issue_10609,appium/appium,issue,,3,23,4,
appium_2018-07-12_issue_2726,webdriverio/webdriverio,issue,,3,21,4,
appium_2018-07-13_issue_9518,appium/appium,issue,,2,20,3,
appium_2018-10-12_issue_993,facebookarchive/webdriveragent,issue,,3,19,4,
appium_2018-10-16_issue_11507,appium/appium,issue,,3,26,6,
appium_2019-04-08_issue_24196,facebook/react-native,issue,,3,7,2,
appium_2019-07-30_issue_12991,appium/appium,issue,,3,5,2,
appium_2019-09-09_issue_13213,appium/appium,issue,,3,4,2,
aws-sdk-go_2015-07-30_pr_316,aws/aws-sdk-go,pr,,3,4,2,
aws-sdk-go_2015-08-03_artifact_333,aws/aws-sdk-go,issue,,3,18,2,
aws-sdk-go_2015-08-03_issue_333,aws/aws-sdk-go,issue,,3,18,2,
aws-sdk-go_2015-10-28_artifact_413,aws/aws-sdk-go,issue,,3,5,2,
aws-sdk-go_2015-10-29_artifact_177,aws/aws-sdk-go,pr,,3,3,2,
aws-sdk-go_2015-10-29_artifact_414,aws/aws-sdk-go,issue,,3,3,2,
aws-sdk-go_2015-12-01_artifact_271,aws/aws-sdk-go,issue,,3,5,2,
aws-sdk-go_2015-12-05_artifact_409,aws/aws-sdk-go,issue,,3,3,2,
aws-sdk-go_2015-12-09_pr_459,aws/aws-sdk-go,pr,,3,7,2,
aws-sdk-go_2016-06-17_artifact_384,aws/aws-sdk-go,issue,,3,3,2,
aws-sdk-go_2016-07-06_artifact_301,aws/aws-sdk-go,issue,,3,4,2,
aws-sdk-go_2016-10-26_artifact_853,aws/aws-sdk-go,issue,,2,20,2,
aws-sdk-go_2016-10-31_artifact_919,aws/aws-sdk-go,pr,,3,3,2,
aws-sdk-go_2017-01-20_artifact_1048,aws/aws-sdk-go,issue,,3,10,2,
aws-sdk-go_2017-01-20_issue_1048,aws/aws-sdk-go,issue,,3,10,2,
aws-sdk-go_2017-01-26_issue_394,aws/aws-sdk-go,issue,,3,7,2,
aws-sdk-go_2017-03-17_artifact_1136,aws/aws-sdk-go,pr,,3,10,4,
aws-sdk-go_2017-04-18_artifact_706,aws/aws-sdk-go,issue,,2,6,3,
aws-sdk-go_2017-04-24_issue_1226,aws/aws-sdk-go,issue,,3,3,2,
aws-sdk-go_2017-05-30_artifact_1305,aws/aws-sdk-go,pr,,3,12,3,
aws-sdk-go_2017-05-30_pr_1305,aws/aws-sdk-go,pr,,3,12,3,
aws-sdk-go_2017-11-01_artifact_1623,aws/aws-sdk-go,issue,,3,7,2,
aws-sdk-go_2017-11-01_issue_1611,aws/aws-sdk-go,issue,,3,7,2,
aws-sdk-go_2017-11-07_artifact_1300,aws/aws-sdk-go,issue,,3,31,3,
aws-sdk-go_2017-11-07_artifact_1554,aws/aws-sdk-go,pr,,2,31,3,
aws-sdk-go_2017-11-07_issue_377,aws/aws-sdk-go,issue,,3,31,3,
aws-sdk-go_2018-01-31_artifact_682,aws/aws-sdk-go,issue,,3,3,2,
aws-sdk-go_2018-04-04_issue_970,aws/aws-sdk-go,issue,,3,4,2,
aws-sdk-go_2018-04-12_issue_1710,aws/aws-sdk-go,issue,,3,47,2,
aws-sdk-go_2019-01-08_issue_820,aws/aws-sdk-go,issue,,2,3,2,
bootstrap_2016-01-06_issue_14839,twbs/bootstrap,issue,,3,5,2,
bootstrap_2016-03-27_issue_167,vodkabears/vide,issue,,2,18,2,
bootstrap_2016-05-29_issue_1038,twbs/bootstrap-sass,issue,,3,12,4,
bootstrap_2017-02-16_issue_20939,twbs/bootstrap,issue,,3,4,2,
bootstrap_2017-03-26_issue_696,patrickjs/patrickjs-starter,issue,,3,8,2,
bootstrap_2017-05-24_issue_14401,twbs/bootstrap,issue,,3,3,2,
bootstrap_2017-12-18_issue_13670,ionic-team/ionic-framework,issue,,3,5,2,
bootstrap_2019-05-15_issue_28772,twbs/bootstrap,issue,,3,48,3,
corefx_2015-02-17_issue_159,dotnet/runtime,issue,,3,18,3,
corefx_2015-02-19_issue_701,dotnet/runtime,issue,,2,11,3,
corefx_2015-02-19_issue_875,dotnet/runtime,issue,,3,27,4,
corefx_2015-02-20_issue_959,dotnet/runtime,issue,,3,5,3,
corefx_2015-02-21_artifact_648,dotnet/corefx,pr,,3,9,2,
corefx_2015-02-21_artifact_965,dotnet/runtime,issue,,2,32,4,
corefx_2015-03-05_artifact_700,dotnet/runtime,issue,,3,44,4,
corefx_2015-03-07_artifact_896,dotnet/runtime,issue,,3,7,2,
corefx_2015-03-20_issue_1039,dotnet/runtime,issue,,3,9,4,
corefx_2015-03-20_issue_1168,dotnet/runtime,issue,,3,5,3,
corefx_2015-04-01_artifact_1308,dotnet/runtime,issue,,3,37,4,
corefx_2015-04-06_issue_2310,github-linguist/linguist,issue,,3,3,2,
corefx_2015-04-09_artifact_1342,dotnet/runtime,issue,,2,20,4,
corefx_2015-04-09_issue_1342,dotnet/runtime,issue,,2,17,4,
corefx_2015-04-10_artifact_49,dotnet/runtime,issue,,3,13,4,
corefx_2015-04-10_issue_170,dotnet/runtime,issue,,3,16,6,
corefx_2015-04-16_artifact_1422,dotnet/runtime,issue,,3,6,2,
corefx_2015-04-17_issue_1063,dotnet/runtime,issue,,3,10,3,
corefx_2015-04-17_pr_1430,dotnet/corefx,pr,,3,10,3,
corefx_2015-04-21_artifact_1432,dotnet/runtime,issue,,2,7,2,
corefx_2015-04-21_artifact_1445,dotnet/runtime,issue,,3,3,3,
corefx_2015-04-21_issue_744,dotnet/runtime,issue,,3,3,3,
corefx_2015-04-22_artifact_449,dotnet/runtime,issue,,3,4,2,
corefx_2015-04-22_issue_1017,dotnet/runtime,issue,,3,25,2,
corefx_2015-04-22_issue_1461,dotnet/runtime,issue,,3,4,2,
corefx_2015-04-22_issue_957,dotnet/runtime,issue,,3,16,4,
corefx_2015-04-22_issue_973,dotnet/runtime,issue,,2,14,4,
corefx_2015-04-23_artifact_1330,dotnet/runtime,issue,,3,9,2,
corefx_2015-04-23_artifact_1490,dotnet/runtime,issue,,3,58,3,
corefx_2015-04-28_issue_1553,dotnet/runtime,issue,,3,55,5,
corefx_2015-04-29_artifact_921,dotnet/runtime,issue,,3,14,5,
corefx_2015-04-29_issue_921,dotnet/runtime,issue,,3,14,5,
corefx_2015-04-30_issue_168,devlooped/moq,issue,,3,10,3,
corefx_2015-05-01_artifact_1603,dotnet/runtime,issue,,3,5,2,
corefx_2015-05-03_artifact_449,dotnet/runtime,issue,,3,3,3,
corefx_2015-05-03_issue_449,dotnet/runtime,issue,,3,3,3,
corefx_2015-05-04_artifact_1420,dotnet/runtime,issue,,2,9,4,
corefx_2015-05-04_issue_1621,dotnet/runtime,issue,,3,8,2,
corefx_2015-05-04_pr_1620,dotnet/corefx,pr,,3,8,2,
corefx_2015-05-05_pr_1619,dotnet/corefx,pr,,3,13,3,
corefx_2015-05-05_pr_4,netflix/fido,pr,,3,21,4,
corefx_2015-05-08_issue_678,dotnet/runtime,issue,,2,24,6,
corefx_2015-05-14_artifact_1502,dotnet/runtime,issue,,2,38,2,
corefx_2015-05-14_pr_194,dotnet/corefx,pr,,3,4,2,
corefx_2015-05-21_artifact_1502,dotnet/runtime,issue,,3,35,3,
corefx_2015-06-11_artifact_1999,dotnet/corefx,pr,,3,19,2,
corefx_2015-06-11_issue_1626,dotnet/runtime,issue,,3,19,2,
corefx_2015-06-12_issue_2022,dotnet/runtime,issue,,3,19,3,
corefx_2015-06-12_issue_312,dotnet/runtime,issue,,3,7,3,
corefx_2015-06-13_issue_1690,dotnet/runtime,issue,,3,18,3,
corefx_2015-06-19_artifact_700,dotnet/runtime,issue,,3,77,4,
corefx_2015-06-19_issue_700,dotnet/runtime,issue,,3,77,4,
corefx_2015-06-19_pr_27,threeten/threeten-extra,pr,,3,17,2,
corefx_2015-06-20_artifact_626,dotnet/runtime,issue,,3,3,2,
corefx_2015-06-22_artifact_2116,dotnet/runtime,issue,,3,5,2,
corefx_2015-06-23_artifact_2116,dotnet/runtime,issue,,3,5,3,
corefx_2015-07-14_issue_1272,dotnet/runtime,issue,,2,5,2,
corefx_2015-07-24_issue_2482,dotnet/runtime,issue,,3,9,3,
corefx_2015-08-10_artifact_1626,dotnet/runtime,issue,,3,8,2,
corefx_2015-08-12_pr_92,dotnet/msbuild,pr,,3,6,3,
corefx_2015-08-17_issue_2645,dotnet/runtime,issue,,3,3,2,
corefx_2015-09-10_artifact_2645,dotnet/runtime,issue,,3,5,2,
corefx_2015-10-11_pr_1684,dotnet/coreclr,pr,,3,24,2,
corefx_2015-10-12_issue_1563,dotnet/runtime,issue,,2,4,3,
corefx_2015-10-12_issue_489,dotnet/runtime,issue,,2,4,3,
corefx_2015-10-13_issue_2187,aspnet/dnx,issue,,2,18,3,
corefx_2015-10-13_issue_2584,dotnet/runtime,issue,,3,21,5,
corefx_2015-12-09_pr_4878,dotnet/corefx,pr,,3,8,2,
corefx_2016-01-05_issue_2949,dotnet/runtime,issue,,3,6,2,
corefx_2016-01-07_commit_86241bd4e80971e803b1c7440888fee23afaa1d3,dotnet/corefx,commit,,2,7,2,
corefx_2016-02-08_commit_e5c17e563423905c59e028b927027ae99e818b5e,dotnet/corefx,commit,,2,7,4,
corefx_2016-03-11_issue_2576,dotnet/runtime,issue,,3,5,3,
corefx_2016-03-14_issue_6883,dotnet/runtime,issue,,3,7,2,
corefx_2016-03-17_issue_823,dotnet/corert,issue,,2,32,6,
corefx_2016-03-24_issue_930,dotnet/runtime,issue,,3,6,2,
corefx_2016-04-07_issue_4476,dotnet/runtime,issue,,2,3,2,
corefx_2016-05-04_issue_8146,dotnet/runtime,issue,,3,10,2,
corefx_2016-05-05_issue_66,dotnet/sdk,issue,,2,21,2,
corefx_2016-05-05_issue_753,dotnet/sdk,issue,,3,21,2,
corefx_2016-05-17_pr_384,jimbobsquarepants/imageprocessor,pr,,3,58,7,
corefx_2016-06-17_pr_550,dotnet/docs,pr,,3,3,2,
corefx_2016-07-12_issue_5,autofac/autofac.extras.moq,issue,,3,18,3,
corefx_2016-09-05_issue_10610,dotnet/runtime,issue,,3,72,4,
corefx_2016-09-05_issue_917,dotnet/runtime,issue,,2,87,4,
corefx_2016-09-22_issue_10666,dotnet/runtime,issue,,3,11,3,
corefx_2016-12-02_issue_14164,dotnet/runtime,issue,,3,6,4,
corefx_2017-03-29_issue_17619,dotnet/runtime,issue,,3,19,3,
corefx_2017-04-02_issue_17278,dotnet/runtime,issue,,3,8,3,
corefx_2017-04-04_issue_6225,dotnet/sdk,issue,,3,8,5,
corefx_2017-04-14_issue_13892,dotnet/runtime,issue,,3,12,2,
corefx_2017-04-17_issue_17619,dotnet/runtime,issue,,2,3,2,
corefx_2017-04-18_issue_15289,dotnet/runtime,issue,,3,27,2,
corefx_2017-04-29_issue_19152,dotnet/runtime,issue,,3,16,6,
corefx_2017-05-12_pr_12426,dotnet/corefx,pr,,3,6,3,
corefx_2017-05-16_issue_19771,dotnet/runtime,issue,,3,30,3,
corefx_2017-06-08_pr_20796,dotnet/corefx,pr,,2,39,4,
corefx_2017-06-27_issue_9265,dotnet/runtime,issue,,3,18,2,
corefx_2017-08-07_issue_1478,dotnet/sdk,issue,,3,32,2,
corefx_2017-08-07_issue_773,dotnet/sdk,issue,,2,32,2,
corefx_2017-08-08_artifact_5766,dotnet/runtime,issue,,3,78,6,
corefx_2017-08-08_issue_11338,dotnet/runtime,issue,,3,102,5,
corefx_2017-08-08_issue_5766,dotnet/runtime,issue,,3,33,5,
corefx_2017-08-09_artifact_11345,dotnet/runtime,issue,,2,49,2,
corefx_2017-08-09_issue_11345,dotnet/runtime,issue,,2,49,2,
corefx_2017-08-09_pr_23055,dotnet/corefx,pr,,2,58,2,
corefx_2017-08-19_issue_456,dotnet/standard,issue,,3,25,2,
corefx_2017-08-21_issue_1414,dotnet/runtime,issue,,3,36,5,
corefx_2017-08-21_issue_23443,dotnet/runtime,issue,,3,9,3,
corefx_2017-08-21_issue_23448,dotnet/runtime,issue,,3,101,4,
corefx_2017-08-21_issue_981,microsoft/vstest,issue,,3,4,3,
corefx_2017-08-24_issue_11,dotnet/corefx-standup,issue,,2,10,6,
corefx_2017-08-25_pr_3454,dotnet/fsharp,pr,,3,14,4,
corefx_2017-08-26_issue_335,dotnet/sdk,issue,,3,19,2,
corefx_2017-08-26_issue_826,dotnet/sdk,issue,,3,19,2,
corefx_2017-08-29_pr_21518,dotnet/corefx,pr,,3,9,2,
corefx_2017-08-30_pr_1737,dotnet/corefxlab,pr,,3,11,2,
corefx_2017-09-01_artifact_17126,dotnet/sqlclient,issue,,2,4,2,
corefx_2017-10-07_artifact_24153,dotnet/runtime,issue,,3,3,2,
corefx_2017-10-07_artifact_24493,dotnet/corefx,pr,,3,3,2,
corefx_2017-10-07_pr_24493,dotnet/corefx,pr,,3,3,2,
corefx_2017-10-17_issue_24174,dotnet/runtime,issue,,2,5,2,
corefx_2017-10-18_issue_7863,dotnet/sdk,issue,,3,7,3,
corefx_2017-11-18_issue_22381,dotnet/runtime,issue,,3,5,2,
corefx_2017-12-01_issue_2576,dotnet/runtime,issue,,3,71,5,
corefx_2017-12-01_pr_2586,nunit/nunit,pr,,3,71,5,
corefx_2017-12-08_issue_601,dotnet/standard,issue,,3,12,3,
corefx_2017-12-16_issue_1167,dotnet/core,issue,,3,3,2,
corefx_2018-01-02_commit_aa1a0fda250a3151f8ee99478dda6ac6cffde618,iamphi/referencesource,commit,,3,8,2,
corefx_2018-01-02_issue_1200,nunit/nunit,issue,,2,49,3,
corefx_2018-01-02_pr_11,omermor/asyncbridge,pr,,3,53,3,
corefx_2018-01-03_issue_12,omermor/asyncbridge,issue,,3,27,2,
corefx_2018-01-04_issue_6073,dotnet/runtime,issue,,3,28,4,
corefx_2018-01-05_issue_329,nuget/home,issue,,3,29,2,
corefx_2018-01-05_issue_452,nuget/home,issue,,3,29,2,
corefx_2018-01-06_issue_2762,nuget/home,issue,,3,4,2,
corefx_2018-01-06_issue_4023,nuget/nugetgallery,issue,,3,4,2,
corefx_2018-01-21_pr_12065,dotnet/corefx,pr,,2,6,2,
corefx_2018-01-22_issue_10752,dotnet/runtime,issue,,2,4,2,
corefx_2018-01-22_issue_25785,dotnet/runtime,issue,,3,7,3,
corefx_2018-01-24_issue_17045,dotnet/runtime,issue,,3,23,6,
corefx_2018-01-24_issue_4491,dotnet/runtime,issue,,3,16,3,
corefx_2018-02-12_issue_2252,dotnet/runtime,issue,,2,12,2,
corefx_2018-02-12_issue_25945,dotnet/runtime,issue,,3,4,2,
corefx_2018-02-13_issue_146,dotnet/standard,issue,,2,102,2,
corefx_2018-02-13_issue_1957,dotnet/sdk,issue,,3,101,2,
corefx_2018-02-13_issue_6746,dotnet/runtime,issue,,2,5,2,
corefx_2018-02-19_issue_2800,dotnet/runtime,issue,,3,4,2,
corefx_2018-02-22_pr_180,dotnet/corefx,pr,,3,4,2,
corefx_2018-02-27_issue_10054,dotnet/runtime,issue,,3,10,2,
corefx_2018-02-27_issue_22101,dotnet/runtime,issue,,3,5,2,
corefx_2018-02-27_pr_27380,dotnet/corefx,pr,,3,11,4,
corefx_2018-02-28_issue_25739,dotnet/runtime,issue,,3,48,3,
corefx_2018-03-17_issue_28169,dotnet/runtime,issue,,3,27,3,
corefx_2018-04-15_issue_25118,dotnet/roslyn,issue,,3,4,2,
corefx_2018-04-18_pr_24579,dotnet/corefx,pr,,2,14,3,
corefx_2018-04-20_issue_29232,dotnet/runtime,issue,,3,5,3,
corefx_2018-04-20_issue_4577,dotnet/runtime,issue,,2,5,3,
corefx_2018-04-24_issue_16010,dotnet/runtime,issue,,3,74,2,
corefx_2018-04-25_artifact_28951,dotnet/runtime,issue,,3,22,4,
corefx_2018-04-25_issue_932,aws/aws-sdk-net,issue,,3,22,4,
corefx_2018-04-30_issue_6073,dotnet/runtime,issue,,2,3,2,
corefx_2018-05-05_issue_56,microsoft/referencesource,issue,,3,3,2,
corefx_2018-05-11_issue_14507,dotnet/runtime,issue,,3,25,3,
corefx_2018-05-15_issue_26078,dotnet/roslyn,issue,,3,8,2,
corefx_2018-05-17_issue_29243,dotnet/runtime,issue,,2,4,3,
corefx_2018-05-25_issue_763,microsoft/dotnet,issue,,2,3,2,
corefx_2018-06-04_pr_29586,dotnet/corefx,pr,,2,21,2,
corefx_2018-06-05_issue_28270,dotnet/runtime,issue,,3,16,2,
corefx_2018-06-13_pr_14698,dotnet/coreclr,pr,,2,8,3,
corefx_2018-06-17_pr_11264,dotnet/corefx,pr,,3,18,2,
corefx_2018-06-19_issue_30506,dotnet/runtime,issue,,3,10,2,
corefx_2018-06-26_pr_26077,dotnet/corefx,pr,,3,4,2,
corefx_2018-07-07_issue_27445,dotnet/runtime,issue,,3,8,2,
corefx_2018-07-07_issue_30830,dotnet/runtime,issue,,3,6,2,
corefx_2018-07-13_issue_1710,dotnet/csharplang,issue,,3,18,2,
corefx_2018-07-18_pr_30897,dotnet/corefx,pr,,3,15,4,
corefx_2018-07-18_pr_31044,dotnet/corefx,pr,,3,15,4,
corefx_2018-07-21_issue_31002,dotnet/runtime,issue,,2,10,2,
corefx_2018-07-22_artifact_31249,dotnet/runtime,issue,,3,13,5,
corefx_2018-07-22_issue_31099,dotnet/runtime,issue,,3,13,5,
corefx_2018-07-27_issue_31425,dotnet/runtime,issue,,3,3,2,
corefx_2018-07-28_issue_118,dotnet/roslyn,issue,,3,63,4,
corefx_2018-07-28_issue_4,alipha/csharp-argon2,issue,,2,49,2,
corefx_2018-07-29_issue_339,dotnet/csharplang,issue,,2,15,4,
corefx_2018-07-29_issue_5058,dotnet/roslyn,issue,,2,15,4,
corefx_2018-07-30_issue_28870,dotnet/runtime,issue,,2,10,2,
corefx_2018-07-30_issue_30503,dotnet/runtime,issue,,3,4,2,
corefx_2018-07-30_issue_31475,dotnet/runtime,issue,,3,22,3,
corefx_2018-08-01_issue_1,alan-fgr/minecs,issue,,3,27,4,
corefx_2018-08-01_issue_18276,dotnet/sqlclient,issue,,3,9,3,
corefx_2018-08-02_pr_15419,dotnet/coreclr,pr,,2,50,6,
corefx_2018-08-03_issue_1744,dotnet/csharplang,issue,,3,3,2,
corefx_2018-08-08_issue_14460,dotnet/runtime,issue,,3,33,6,
corefx_2018-08-08_issue_31651,dotnet/runtime,issue,,3,33,6,
corefx_2018-08-08_pr_26337,dotnet/roslyn,pr,,3,10,4,
corefx_2018-08-10_issue_10287,dotnet/runtime,issue,,2,63,7,
corefx_2018-08-10_issue_10288,dotnet/runtime,issue,,2,63,7,
corefx_2018-08-11_artifact_22940,dotnet/runtime,issue,,3,10,5,
corefx_2018-08-13_pr_31736,dotnet/corefx,pr,,3,8,3,
corefx_2018-08-19_issue_2887,nunit/nunit,issue,,3,16,2,
corefx_2018-08-21_pr_31856,dotnet/corefx,pr,,2,3,2,
corefx_2018-08-22_issue_19611,dotnet/diagnostics,issue,,3,4,2,
corefx_2018-08-29_issue_32000,dotnet/runtime,issue,,3,7,2,
corefx_2018-08-31_artifact_30078,dotnet/corefx,pr,,3,38,2,
corefx_2018-09-01_issue_2800,dotnet/runtime,issue,,3,5,2,
corefx_2018-09-06_issue_183,ashmind/sharplab,issue,,3,5,2,
corefx_2018-09-06_issue_30968,dotnet/runtime,issue,,3,4,2,
corefx_2018-09-06_issue_342,ashmind/sharplab,issue,,3,5,2,
corefx_2018-09-06_pr_32123,dotnet/corefx,pr,,3,29,3,
corefx_2018-09-11_issue_32224,dotnet/runtime,issue,,3,6,4,
corefx_2018-09-13_issue_730,microsoft/dotnet,issue,,3,5,3,
corefx_2018-09-14_artifact_26745,dotnet/runtime,issue,,3,12,2,
corefx_2018-09-14_issue_26745,dotnet/runtime,issue,,3,32,3,
corefx_2018-09-14_issue_79,dotnet/installer,issue,,3,45,3,
corefx_2018-09-15_issue_439,microsoft/bond,issue,,2,12,3,
corefx_2018-09-15_issue_936,microsoft/bond,issue,,2,12,3,
corefx_2018-09-16_issue_29927,dotnet/roslyn,issue,,3,19,5,
corefx_2018-09-18_issue_3761,dotnet/msbuild,issue,,3,8,3,
corefx_2018-09-19_issue_30913,dotnet/runtime,issue,,3,8,4,
corefx_2018-09-19_issue_3763,dotnet/project-system,issue,,3,8,4,
corefx_2018-09-24_issue_15957,dotnet/runtime,issue,,3,24,2,
corefx_2018-10-01_issue_1408,dotnet/sdk,issue,,3,8,2,
corefx_2018-10-01_issue_29026,dotnet/runtime,issue,,3,5,2,
corefx_2018-10-07_pr_32668,dotnet/corefx,pr,,3,5,3,
corefx_2018-10-12_pr_440,castleproject/windsor,pr,,3,46,6,
corefx_2018-10-17_issue_26975,dotnet/runtime,issue,,2,78,4,
corefx_2018-10-18_issue_32588,dotnet/runtime,issue,,3,4,2,
corefx_2018-10-19_pr_32811,dotnet/corefx,pr,,3,4,2,
corefx_2018-10-20_issue_32931,dotnet/runtime,issue,,3,8,2,
corefx_2018-10-22_pr_32859,dotnet/corefx,pr,,2,5,2,
corefx_2018-10-23_issue_32907,dotnet/runtime,issue,,2,16,3,
corefx_2018-10-24_pr_32498,dotnet/corefx,pr,,3,9,3,
corefx_2018-10-25_pr_32668,dotnet/corefx,pr,,3,7,3,
corefx_2018-11-01_issue_33170,dotnet/runtime,issue,,3,3,3,
corefx_2018-11-20_issue_10366,dotnet/runtime,issue,,3,4,2,
corefx_2018-11-20_issue_2221,dotnet/msbuild,issue,,3,4,2,
corefx_2018-11-27_issue_33702,dotnet/runtime,issue,,2,3,3,
corefx_2018-11-29_issue_17126,dotnet/sqlclient,issue,,3,23,2,
corefx_2018-11-29_pr_26016,dotnet/corefx,pr,,2,23,2,
corefx_2018-11-29_pr_33660,dotnet/corefx,pr,,3,23,2,
corefx_2018-12-06_artifact_33660,dotnet/corefx,pr,,3,3,2,
corefx_2018-12-07_pr_32811,dotnet/corefx,pr,,3,27,4,
corefx_2018-12-12_artifact_29159,dotnet/corefx,pr,,2,5,4,
corefx_2018-12-12_pr_29159,dotnet/corefx,pr,,2,5,4,
corefx_2018-12-14_commit_0c15e758b797bded4a058b397e0a520961a84c6a,dotnet/corefx,commit,,3,5,2,
corefx_2018-12-17_issue_954,dotnet/benchmarkdotnet,issue,,3,11,3,
corefx_2018-12-24_pr_34234,dotnet/corefx,pr,,3,4,3,
corefx_2018-12-25_issue_34179,dotnet/runtime,issue,,3,6,2,
corefx_2018-12-27_pr_34246,dotnet/corefx,pr,,3,23,3,
corefx_2019-01-02_issue_34193,dotnet/runtime,issue,,3,9,4,
corefx_2019-01-14_pr_5798,dotnet/corefx,pr,,2,16,2,
corefx_2019-01-18_artifact_99,dotnet/csharplang,issue,,3,34,4,
corefx_2019-01-18_issue_2019,dotnet/csharplang,issue,,3,37,4,
corefx_2019-01-18_issue_6843,dotnet/runtime,issue,,3,33,3,
corefx_2019-01-18_pr_13748,dotnet/coreclr,pr,,3,12,3,
corefx_2019-01-18_pr_34393,dotnet/corefx,pr,,3,12,3,
corefx_2019-01-20_issue_13439,dotnet/runtime,issue,,3,20,3,
corefx_2019-01-25_issue_22209,dotnet/runtime,issue,,3,9,4,
corefx_2019-01-25_issue_34857,dotnet/runtime,issue,,3,14,4,
corefx_2019-01-28_issue_32730,dotnet/runtime,issue,,3,9,3,
corefx_2019-01-28_issue_34895,dotnet/runtime,issue,,3,9,4,
corefx_2019-02-05_issue_11607,dotnet/runtime,issue,,3,27,4,
corefx_2019-02-07_issue_30730,dotnet/runtime,issue,,3,5,2,
corefx_2019-02-07_issue_34258,dotnet/runtime,issue,,3,5,2,
corefx_2019-02-07_issue_94,microsoft/referencesource,issue,,3,12,4,
corefx_2019-02-16_commit_e6cbd053c1e94a2a5595af108086780706e19f4d,jnm2/nunit3-vs-adapter,commit,,3,35,4,
corefx_2019-02-19_artifact_5114,dotnet/sqlclient,issue,,3,37,4,
corefx_2019-02-19_issue_13890,dotnet/runtime,issue,,3,9,4,
corefx_2019-02-19_issue_34179,dotnet/runtime,issue,,3,4,2,
corefx_2019-02-19_pr_35363,dotnet/corefx,pr,,3,37,4,
corefx_2019-02-24_issue_35050,dotnet/runtime,issue,,3,28,3,
corefx_2019-02-25_issue_27445,dotnet/runtime,issue,,3,11,3,
corefx_2019-02-27_artifact_35521,dotnet/runtime,issue,,3,3,2,
corefx_2019-02-27_artifact_5915,dotnet/runtime,issue,,3,3,2,
corefx_2019-02-27_issue_18542,dotnet/runtime,issue,,3,33,3,
corefx_2019-02-27_pr_21518,dotnet/coreclr,pr,,3,33,3,
corefx_2019-02-27_pr_35549,dotnet/corefx,pr,,3,3,2,
corefx_2019-02-28_issue_22920,dotnet/runtime,issue,,3,22,3,
corefx_2019-03-02_issue_31787,dotnet/runtime,issue,,2,11,2,
corefx_2019-03-02_issue_524,dotnet/winforms,issue,,3,7,4,
corefx_2019-03-07_pr_29729,dotnet/corefx,pr,,3,9,4,
corefx_2019-03-09_issue_35121,dotnet/runtime,issue,,2,27,2,
corefx_2019-03-09_pr_34412,dotnet/corefx,pr,,3,11,3,
corefx_2019-03-10_pr_33974,dotnet/corefx,pr,,2,36,7,
corefx_2019-03-14_issue_32902,dotnet/runtime,issue,,3,13,2,
corefx_2019-03-14_pr_36015,dotnet/corefx,pr,,3,8,2,
corefx_2019-03-14_pr_36055,dotnet/corefx,pr,,3,8,2,
corefx_2019-03-18_issue_22920,dotnet/runtime,issue,,3,5,3,
corefx_2019-03-21_issue_2357,dotnet/csharplang,issue,,3,36,2,
corefx_2019-03-26_issue_20414,dotnet/runtime,issue,,3,6,2,
corefx_2019-03-26_issue_32036,dotnet/runtime,issue,,3,6,2,
corefx_2019-04-02_issue_24093,dotnet/runtime,issue,,3,4,3,
corefx_2019-04-02_pr_36478,dotnet/corefx,pr,,3,15,3,
corefx_2019-04-05_issue_25742,dotnet/runtime,issue,,3,15,4,
corefx_2019-04-09_pr_36735,dotnet/corefx,pr,,3,38,3,
corefx_2019-04-15_issue_20253,dotnet/runtime,issue,,3,19,4,
corefx_2019-04-15_issue_36899,dotnet/runtime,issue,,3,31,2,
corefx_2019-04-15_pr_20814,dotnet/coreclr,pr,,3,19,4,
corefx_2019-04-16_issue_23426,dotnet/runtime,issue,,3,20,6,
corefx_2019-04-20_issue_2603,dotnet/core,issue,,3,16,7,
corefx_2019-04-23_pr_36678,dotnet/corefx,pr,,3,45,3,
corefx_2019-04-24_issue_36948,dotnet/runtime,issue,,2,4,2,
corefx_2019-05-02_issue_15708,dotnet/runtime,issue,,3,6,2,
corefx_2019-05-04_issue_33392,dotnet/runtime,issue,,2,10,4,
corefx_2019-05-12_issue_2509,dotnet/csharplang,issue,,2,4,2,
corefx_2019-05-16_pr_36049,dotnet/corefx,pr,,2,4,3,
corefx_2019-05-19_issue_18,dotnet/sqlclient,issue,,3,71,4,
corefx_2019-05-21_issue_2295,dotnet/sdk,issue,,3,9,2,
corefx_2019-06-03_issue_4491,dotnet/runtime,issue,,3,4,2,
corefx_2019-06-13_issue_27091,dotnet/runtime,issue,,3,5,2,
corefx_2019-06-15_issue_19654,dotnet/runtime,issue,,2,5,3,
corefx_2019-06-19_issue_38675,dotnet/runtime,issue,,2,4,2,
corefx_2019-07-01_artifact_11100,dotnet/runtime,issue,,3,4,3,
corefx_2019-07-01_issue_11100,dotnet/runtime,issue,,3,29,7,
corefx_2019-07-02_issue_689,dotnet/winforms,issue,,2,13,4,
corefx_2019-07-23_issue_39689,dotnet/runtime,issue,,3,44,4,
